employee_id,first_name,last_name,gender,birth_date,hire_date,exit_date,attrition_flag,manager_id,role_id,is_ghost_manager_flag,invalid_exit_date_flag,missing_exit_date_flag,active_with_exit_date_flag,age_years,tenure_years
6951,Shereen,Nawara,Female,2001-11-06,2023-07-04,,No,13427,67,False,False,False,False,24.2,2.5
6952,Nevine,Ayoub,Female,1993-07-01,2023-01-13,,No,2757,14,False,False,False,False,32.5,3.0
6953,Dina,Ghanem,Female,1985-06-09,2024-05-09,,No,9131,30,False,False,False,False,40.6,1.6
6954,Ashraf,Lotfy,Male,1989-02-08,2019-02-25,,No,3945,16,False,False,False,False,36.9,6.9
6955,Ayman,Mostafa,Male,1988-07-05,2020-08-26,,No,2533,38,False,False,False,False,37.5,5.3
6956,Ali,Nagi,Male,1983-12-18,2020-06-29,,No,13420,18,False,False,False,False,42.0,5.5
6957,Sherin,Salem,Female,2001-09-21,2021-09-16,,No,1770,35,False,False,False,False,24.3,4.3
6958,Rania,Aziz,Female,1984-10-23,2019-09-01,,No,6993,53,False,False,False,False,41.2,6.3
6959,Ahmed,Tantawy,Female,2001-06-13,2021-10-31,,No,11371,1,False,False,False,False,24.6,4.2
6960,Hassan,Badawy,Male,1990-01-11,2023-05-19,,No,9954,15,False,False,False,False,36.0,2.6
6961,Faris,Fahmy,Male,1973-06-30,2021-05-22,,No,14608,66,False,False,False,False,52.5,4.6
6962,Mahmoud,Metwally,Male,1992-08-30,2019-03-20,,No,12802,4,False,False,False,False,33.3,6.8
6963,Ahmed,Tantawy,Male,1989-10-25,2020-07-07,,No,4183,29,False,False,False,False,36.2,5.5
6964,Yasmin,Ibrahim,Female,1993-01-28,2020-03-08,,No,67,69,False,False,False,False,32.9,5.8
6965,Ramzy,Moustafa,Male,1991-02-24,2023-02-15,2025-02-21,Yes,323,14,False,False,False,False,34.9,2.0
6966,Ayman,Makhlouf,Male,2001-07-17,2023-02-22,,Yes,11806,2,False,False,True,False,24.5,2.9
6967,Mona,Roushdy,Female,1992-11-11,2019-08-09,,No,8785,62,False,False,False,False,33.1,6.4
6968,Mahmoud,Abboud,Male,1992-08-20,2021-02-15,,No,10516,47,False,False,False,False,33.4,4.9
6969,Reem,Khattab,Female,2002-09-19,2023-08-21,,No,9239,23,False,False,False,False,23.3,2.4
6970,Rania,Abdalla,Female,1974-05-23,2019-02-25,,No,3835,32,False,False,False,False,51.6,6.9
6971,Youssef,Farid,Male,1997-06-03,2020-03-19,,No,8647,3,False,False,False,False,28.6,5.8
6972,Tamer,Radwan,Male,1994-01-30,2022-07-17,,No,5711,58,False,False,False,False,31.9,3.5
6973,Ramzy,Radwan,Male,1968-01-13,2023-10-08,,No,2697,76,False,False,False,False,58.0,2.2
6974,Faris,Ismail,Male,1997-01-27,2024-06-18,,No,12221,47,False,False,False,False,28.9,1.5
6975,Doaa,Desouki,Female,1999-09-24,2022-10-18,,No,14280,68,False,False,False,False,26.3,3.2
6976,Samy,Abdel-Rahman,Male,1993-05-15,2022-05-05,,No,5538,47,False,False,False,False,32.6,3.7
6977,Sherin,Tantawy,Female,1998-07-19,2022-10-31,,No,2806,35,False,False,False,False,27.5,3.2
6978,Hala,Zaki,Female,1998-07-30,2022-07-31,,No,12485,37,False,False,False,False,27.4,3.4
6979,Adel,Ezzat,Male,1989-03-07,2022-03-04,2021-12-18,Yes,9942,39,False,True,False,False,36.8,-0.2
6980,Ahmed,Fouad,Male,1998-09-14,2022-04-01,,Yes,7656,14,False,False,True,False,27.3,3.8
6981,Sameh,Wahba,Male,1982-04-19,2022-07-02,,No,4865,7,False,False,False,False,43.7,3.5
6982,Aya,Aziz,Female,1985-09-22,2022-10-17,,No,8635,71,False,False,False,False,40.3,3.2
6983,Sara,Moustafa,Female,1977-02-13,2022-05-26,,No,13262,53,False,False,False,False,48.9,3.6
6984,Hend,Borhan,Female,1998-10-20,2020-10-30,2025-11-19,Yes,4128,23,False,False,False,False,27.2,5.1
6985,Bassem,Tawfik,Male,1977-03-29,2022-05-31,,No,9152,75,False,False,False,False,48.8,3.6
6986,Ziad,Tawfik,Male,1987-01-27,2021-08-23,,No,1911,60,False,False,False,False,38.9,4.4
6987,Abeer,Abdo,Female,1986-08-05,2022-03-06,2023-04-16,Yes,3440,17,False,False,False,False,39.4,1.1
6988,Hany,Hassan,Male,1987-11-02,2021-07-28,2024-07-07,Yes,1564,60,False,False,False,False,38.2,2.9
6989,Mai,Fekry,Female,2001-09-01,2019-08-29,,No,5167,46,False,False,False,False,24.3,6.3
6990,Aya,Abdo,Female,2001-12-25,2023-09-26,,No,9680,24,False,False,False,False,24.0,2.3
6991,Hassan,Mansour,Male,1993-02-05,2021-11-20,,No,2351,59,False,False,False,False,32.9,4.1
6992,Youssef,Mostafa,Male,1997-06-18,2020-05-28,,No,5924,69,False,False,False,False,28.5,5.6
6993,Hala,Tantawy,Female,1978-08-31,2023-12-16,,No,8071,52,False,False,False,False,47.3,2.0
6994,Reem,Arafa,Female,1985-01-17,2020-07-04,,No,13282,17,False,False,False,False,41.0,5.5
6995,Samy,Saber,Male,1985-03-22,2023-09-18,,No,1810,8,False,False,False,False,40.8,2.3
6996,Ibrahim,Gabr,Male,1984-11-13,2019-08-09,,No,13088,5,False,False,False,False,41.1,6.4
6997,Heba,Sharaf,Female,1984-08-17,2019-11-19,,No,4354,39,False,False,False,False,41.4,6.1
6998,Sahar,Rizk,Female,1983-07-10,2024-03-22,,No,3429,29,False,False,False,False,42.5,1.8
6999,Dina,Metwally,Female,1994-08-19,2023-01-02,,No,4175,58,False,False,False,False,31.4,3.0
7000,Nour,Mansour,Female,1998-12-04,2022-12-24,2024-01-22,Yes,9519,46,False,False,False,False,27.1,1.1
7001,Ibrahim,Shalaby,Male,2002-08-18,2021-02-20,,No,12845,12,False,False,False,False,23.4,4.9
7002,Asmaa,Assal,Female,1970-02-03,2020-03-29,,No,10157,33,False,False,False,False,55.9,5.8
7003,Ziad,Metwally,Male,1983-02-12,2020-08-23,2022-08-11,Yes,6397,50,False,False,False,False,42.9,2.0
7004,Mariam,Morsi,Female,1998-02-16,2023-03-16,,No,13089,13,False,False,False,False,27.9,2.8
7005,Mahmoud,Elwy,Male,2000-11-15,2022-10-12,,No,6351,35,False,False,False,False,25.1,3.2
7006,Ahmed,Rizk,Male,1986-02-13,2019-01-16,,No,1654,71,False,False,False,False,39.9,7.0
7007,Ayman,Attia,Male,1982-10-09,2021-06-11,2023-09-11,Yes,8404,49,False,False,False,False,43.2,2.3
7008,Manar,Bayoumi,Female,1998-02-23,2022-12-04,2023-11-01,Yes,8379,45,False,False,False,False,27.9,0.9
7009,Dina,Salem,Female,1994-03-07,2022-04-08,,No,13132,48,False,False,False,False,31.8,3.7
7010,Magdy,Makhlouf,Male,1984-05-22,2023-03-16,,No,1254,8,False,False,False,False,41.6,2.8
7011,Hosam,Abdalla,Male,1998-11-11,2021-01-23,,No,3650,4,False,False,False,False,27.1,4.9
7012,Reem,Mostafa,Female,1987-06-06,2020-02-11,,No,1780,16,False,False,False,False,38.6,5.9
7013,Lobna,Tawfik,Female,1997-07-07,2019-12-18,,No,8168,15,False,False,False,False,28.5,6.0
7014,Mohamed,Ramadan,Male,1997-03-20,2024-03-17,2025-07-29,Yes,13333,48,False,False,False,False,28.8,1.4
7015,Heba,Selim,Female,1969-08-19,2019-03-09,,No,9175,44,False,False,False,False,56.4,6.8
7016,Hosam,Kamel,Male,1984-09-27,2019-08-07,,No,11799,27,False,False,False,False,41.3,6.4
7017,Nader,Mostafa,Male,1992-07-19,2019-05-05,,No,2348,26,False,False,False,False,33.5,6.7
7018,Aya,Ghoneim,Female,1998-08-25,2019-08-20,,No,1220,12,False,False,False,False,27.4,6.4
7019,Noha,Sabry,Female,1999-05-24,2021-08-10,2025-07-10,Yes,14264,12,False,False,False,False,26.6,3.9
7020,Mohamed,Sorour,Male,1996-12-02,2019-10-10,,No,11081,59,False,False,False,False,29.1,6.2
7021,Samir,Ghanem,Male,1998-09-17,2021-05-25,,No,6926,56,False,False,False,False,27.3,4.6
7022,Sameh,Roushdy,Male,1990-04-03,2024-06-01,,No,2072,6,False,False,False,False,35.7,1.6
7023,Essam,Hafez,Male,1979-11-22,2022-08-20,,No,13731,53,False,False,False,False,46.1,3.4
7024,Doaa,El-Sayed,Female,2001-11-16,2021-06-08,,No,1882,67,False,False,False,False,24.1,4.6
7025,Ashraf,Gouda,Male,2001-12-18,2021-04-05,,No,12086,68,False,False,False,False,24.0,4.7
7026,Mai,Fawzy,Female,1998-08-06,2022-06-15,,No,9954,13,False,False,False,False,27.4,3.5
7027,Doaa,Sabry,Female,1998-07-14,2019-05-16,2020-06-10,Yes,8343,68,False,False,False,False,27.5,1.1
7028,Samir,El-Sayed,Male,1976-08-06,2019-09-21,,No,14860,19,False,False,False,False,49.4,6.3
7029,Sherif,Fouad,Male,1991-07-21,2020-03-06,,No,8313,59,False,False,False,False,34.5,5.8
7030,Sherif,Barakat,Male,1990-11-01,2021-06-02,,No,13297,70,False,False,False,False,35.2,4.6
7031,Samir,Sharaf,Male,1992-03-21,2023-12-03,,No,6300,40,False,False,False,False,33.8,2.1
7032,Dina,Kamel,Female,1995-11-29,2023-07-11,,No,13050,36,False,False,False,False,30.1,2.5
7033,Ibrahim,Ibrahim,Male,1996-02-11,2024-01-23,,No,7989,59,False,False,False,False,29.9,1.9
7034,Ziad,Wahba,Male,2001-08-18,2021-01-25,,No,10404,35,False,False,False,False,24.4,4.9
7035,Noha,Yousef,Female,1991-12-30,2023-01-22,,No,2553,47,False,False,False,False,34.0,2.9
7036,Samy,Nassar,Male,2002-02-26,2022-04-04,,No,14409,68,False,False,False,False,23.8,3.7
7037,Amira,Assal,Female,2000-10-14,2020-12-10,,No,1882,68,False,False,False,False,25.2,5.1
7038,Essam,Gamal,Male,1998-05-19,2023-12-26,,No,11251,67,False,False,False,False,27.6,2.0
7039,Ramy Khaled,Amer,Male,1983-03-23,2021-09-25,,No,8157,75,False,False,False,False,42.8,4.3
7040,Wael,Gouda,Male,1999-04-19,2021-06-23,,No,1710,67,False,False,False,False,26.7,4.5
7041,Mohamed,Fawzy,Female,1988-01-16,2023-03-28,2022-12-21,Yes,6175,49,False,True,False,False,38.0,-0.3
7042,Ibrahim,Ibrahim,Male,1982-11-08,2021-04-13,,No,975,40,False,False,False,False,43.1,4.7
7043,Ashraf,Ghoneim,Male,1994-12-30,2021-08-07,,No,930,3,False,False,False,False,31.0,4.4
7044,Lobna,Bishara,Female,1991-05-29,2021-08-05,,No,6713,26,False,False,False,False,34.6,4.4
7045,Heba,Hilal,Female,1992-02-19,2021-11-30,2022-09-21,Yes,7864,17,False,False,False,False,33.9,0.8
7046,Tamer,Ibrahim,Male,2002-06-09,2020-11-17,,No,8385,1,False,False,False,False,23.6,5.1
7047,Essam,Rizk,Male,1988-09-12,2021-07-24,,No,10344,27,False,False,False,False,37.3,4.4
7048,Mahmoud,Roushdy,Male,1989-03-14,2019-04-24,,No,2127,61,False,False,False,False,36.8,6.7
7049,Adel,Radwan,Male,1998-02-10,2019-05-26,,No,6756,68,False,False,False,False,27.9,6.6
7050,Wael,Badawy,Male,1998-12-19,2024-05-23,,No,9634,34,False,False,False,False,27.0,1.6
7051,Nada,Makhlouf,Female,1994-01-03,2021-02-21,,No,12825,25,False,False,False,False,32.0,4.9
7052,Abeer,Arafa,Female,1989-03-29,2024-02-18,,No,6885,39,False,False,False,False,36.8,1.9
7053,Youssef,Wahba,Male,2001-07-23,2021-12-25,,No,5240,56,False,False,False,False,24.4,4.0
7054,Sahar,Sharaf,Female,1998-07-08,2023-12-06,,No,12949,26,False,False,False,False,27.5,2.1
7055,Khaled,Aziz,Male,2002-05-21,2019-11-12,,No,7866,57,False,False,False,False,23.6,6.1
7056,Hala,Nawara,Female,2001-03-15,2021-04-11,2024-10-02,Yes,9771,2,False,False,False,False,24.8,3.5
7057,Tarek,Hassan,Male,1997-09-13,2019-08-07,,No,14053,3,False,False,False,False,28.3,6.4
7058,Mahmoud,Shahin,Male,1999-04-20,2021-06-18,,No,2486,56,False,False,False,False,26.7,4.5
7059,Nadia,Attia,Female,1998-03-29,2022-03-19,,No,8147,15,False,False,False,False,27.8,3.8
7060,Ziad,Morsi,Male,1998-03-20,2019-01-03,,No,3305,25,False,False,False,False,27.8,7.0
7061,Asmaa,Kamel,Female,1990-08-12,2020-11-18,,No,11176,39,False,False,False,False,35.4,5.1
7062,Doaa,Yousef,Female,1992-10-21,2022-04-03,,No,14917,47,False,False,False,False,33.2,3.7
7063,Mohamed,Zaki,Male,2001-10-19,2019-12-16,,No,4847,24,False,False,False,False,24.2,6.0
7064,Sameh,Zaki,Male,1998-11-08,2021-04-23,,No,13772,3,False,False,False,False,27.1,4.7
7065,Abeer,Ibrahim,Female,2002-08-28,2021-08-12,,No,3435,13,False,False,False,False,23.3,4.4
7066,Nada,Makhlouf,Female,1999-11-22,2021-12-07,,No,8779,23,False,False,False,False,26.1,4.1
7067,Ashraf,Attia,Female,1991-12-31,2020-01-03,,No,6351,37,False,False,False,False,34.0,6.0
7068,Hala,Barakat,Female,1997-09-06,2019-04-03,,No,3214,3,False,False,False,False,28.3,6.7
7069,Ola,Ragab,Female,1996-09-13,2023-11-18,,No,9494,37,False,False,False,False,29.3,2.1
7070,Sahar,Bayoumi,Female,1976-11-04,2022-01-12,2023-10-20,Yes,12281,31,False,False,False,False,49.2,1.8
7071,Sahar,Roushdy,Female,1995-12-11,2021-07-11,,No,3381,59,False,False,False,False,30.1,4.5
7072,Hosam,Hassan,Male,1975-09-19,2023-07-10,,No,3881,19,False,False,False,False,50.3,2.5
7073,Salma,Radwan,Female,2000-01-16,2024-03-07,,No,8882,12,False,False,False,False,26.0,1.8
7074,Adel,Fawzy,Male,2002-06-18,2021-12-09,,No,9629,12,False,False,False,False,23.5,4.1
7075,Amr,Moustafa,Male,2001-10-27,2022-06-02,,No,5924,67,False,False,False,False,24.2,3.6
7076,Amira,Kamel,Female,1997-12-30,2019-12-13,,No,215,37,False,False,False,False,28.0,6.1
7077,Faris,Tantawy,Male,1998-09-23,2021-08-14,,No,798,35,False,False,False,False,27.3,4.4
7078,Samir,Hassan,Male,2002-12-24,2023-12-16,2025-07-26,Yes,12154,46,False,False,False,False,23.0,1.6
7079,Asmaa,Nawara,Female,1990-07-02,2019-03-13,,No,1608,28,False,False,False,False,35.5,6.8
7080,Nour,Ramadan,Female,1994-10-17,2022-09-17,,No,5831,25,False,False,False,False,31.2,3.3
7081,Wael,Bishara,Male,1990-05-23,2019-04-02,,No,2120,71,False,False,False,False,35.6,6.8
7082,Ola,Zaki,Female,1989-05-28,2021-04-28,,No,9533,72,False,False,False,False,36.6,4.7
7083,Fatma,Radwan,Female,1983-09-24,2023-08-21,2025-04-08,Yes,9003,42,False,False,False,False,42.3,1.6
7084,Amr,Amer,Male,1999-07-04,2023-04-30,,No,3601,67,False,False,False,False,26.5,2.7
7085,Ahmed,Bishara,Male,1978-01-22,2023-12-28,,No,7285,33,False,False,False,False,47.9,2.0
7086,Sara,Hafez,Female,1979-05-29,2023-02-08,,No,8889,30,False,False,False,False,46.6,2.9
7087,Sahar,Bayoumi,Female,2002-04-07,2019-08-25,2023-03-30,Yes,4148,12,False,False,False,False,23.7,3.6
7088,Ibrahim,Sabry,Male,1989-12-23,2019-12-17,,No,3185,7,False,False,False,False,36.0,6.0
7089,Ali,Hafez,Male,1991-07-26,2023-04-12,,No,18,59,False,False,False,False,34.4,2.7
7090,Khaled,Fahmy,Male,1999-06-11,2019-05-25,,No,2242,12,False,False,False,False,26.6,6.6
7091,Samir,Metwally,Male,1994-07-18,2021-02-05,,No,11997,47,False,False,False,False,31.5,4.9
7092,Eman,Arafa,Female,1995-11-02,2024-06-23,,No,353,58,False,False,False,False,30.2,1.5
7093,Fatma,Wahba,Female,1977-06-04,2020-04-26,,No,1523,74,False,False,False,False,48.6,5.7
7094,Ziad,Roushdy,Male,2000-03-14,2023-10-08,,No,11395,56,False,False,False,False,25.8,2.2
7095,Amr,Metwally,Male,2000-04-11,2021-02-22,,No,872,56,False,False,False,False,25.7,4.9
7096,Mohamed,Tawfik,Male,1994-09-05,2020-11-18,,No,11866,58,False,False,False,False,31.3,5.1
7097,Salma,Bayoumi,Female,1998-01-28,2022-06-15,2024-02-15,Yes,14860,13,False,False,False,False,27.9,1.7
7098,Mohamed,Amer,Male,1982-01-24,2022-06-21,,No,6560,16,False,False,False,False,43.9,3.5
7099,Ghada,Saber,Female,1992-12-20,2019-10-18,,No,8145,14,False,False,False,False,33.0,6.2
7100,Tamer,Saber,Male,2000-10-18,2023-08-23,,No,12012,57,False,False,False,False,25.2,2.4
7101,Salma,Shahin,Female,2001-12-11,2021-10-27,,No,8079,45,False,False,False,False,24.1,4.2
7102,Wael,Attia,Male,2000-05-03,2023-02-27,,No,10138,46,False,False,False,False,25.7,2.8
7103,Karim,Abdalla,Male,1991-10-13,2024-06-01,2025-04-22,Yes,9113,16,False,False,False,False,34.2,0.9
7104,Mohamed,Roushdy,Male,2000-11-20,2019-06-25,,No,7529,46,False,False,False,False,25.1,6.5
7105,Emad,Badawy,Male,1975-06-25,2021-05-02,,No,11339,77,False,False,False,False,50.5,4.7
7106,Hend,Ghanem,Female,1988-04-18,2023-01-22,,No,3102,5,False,False,False,False,37.7,2.9
7107,Sherif,Abdalla,Male,2000-06-15,2019-10-28,,No,13097,1,False,False,False,False,25.5,6.2
7108,Laila,Sabry,Female,1988-10-02,2020-06-14,,No,8097,29,False,False,False,False,37.2,5.5
7109,Laila,Tawfik,Female,1991-08-28,2019-07-28,,No,9538,14,False,False,False,False,34.3,6.4
7110,Salma Heba,Elwy,Female,2000-03-14,2022-06-20,,No,9764,68,False,False,False,False,25.8,3.5
7111,Amr,Khattab,Male,1994-12-18,2020-06-03,,No,2314,69,False,False,False,False,31.0,5.6
7112,Sameh,Rizk,Male,2002-05-18,2023-05-20,,No,6026,24,False,False,False,False,23.6,2.6
7113,Amr,Bishara,Male,1998-10-14,2020-10-27,,No,12611,4,False,False,False,False,27.2,5.2
7114,Hazem,Mansour,Male,1999-11-30,2023-08-23,,No,8561,2,False,False,False,False,26.1,2.4
7115,Sahar,Abdalla,Female,2000-09-07,2019-05-15,,No,4013,35,False,False,False,False,25.3,6.6
7116,Laila,Mansour,Female,1999-01-31,2023-02-18,,No,12058,57,False,False,False,False,26.9,2.9
7117,Samy,Moustafa,Male,1999-11-07,2024-03-12,,No,9050,46,False,False,False,False,26.2,1.8
7118,Hany,Desouki,Male,1982-06-14,2023-10-23,,No,8909,31,False,False,False,False,43.6,2.2
7119,Ali,Hegazy,Male,1998-04-09,2023-11-17,,No,10742,47,False,False,False,False,27.7,2.1
7120,Aya,Hendy,Female,1991-04-02,2021-04-24,,No,7148,39,False,False,False,False,34.8,4.7
7121,Nada,Mostafa,Female,1993-01-30,2020-09-19,,No,6898,48,False,False,False,False,32.9,5.3
7122,Essam,Badawy,Male,1984-08-18,2021-07-11,,No,10048,51,False,False,False,False,41.4,4.5
7123,Eman,Ramadan,Female,1998-08-01,2023-10-11,,No,6230,57,False,False,False,False,27.4,2.2
7124,Naglaa,Assal,Female,1999-07-11,2022-12-21,2025-01-17,Yes,12335,35,False,False,False,False,26.5,2.1
7125,Nada,Ayoub,Female,2001-08-15,2019-08-09,,No,5831,23,False,False,False,False,24.4,6.4
7126,Samir,Lotfy,Male,1983-01-15,2022-09-30,,No,2591,73,False,False,False,False,43.0,3.3
7127,Mohamed,Hamdy,Male,1977-04-15,2019-08-01,2024-10-20,Yes,2824,63,False,False,False,False,48.7,5.2
7128,Nada,Fekry,Female,2001-01-11,2020-04-29,2023-10-19,Yes,14492,34,False,False,False,False,25.0,3.5
7129,Rania,Fouad,Female,1991-02-19,2019-02-19,,No,7244,58,False,False,False,False,34.9,6.9
7130,Bassem,Nagi,Male,1999-10-13,2022-08-24,,No,2644,23,False,False,False,False,26.2,3.4
7131,Tamer,Ghoneim,Male,1986-12-06,2024-05-26,2025-06-04,Yes,14026,39,False,False,False,False,39.1,1.0
7132,Ali,Hegazy,Male,1992-03-12,2023-04-05,,No,9893,3,False,False,False,False,33.8,2.7
7133,Doaa,Moustafa,Female,1999-03-09,2020-05-12,,No,5148,24,False,False,False,False,26.8,5.6
7134,Tarek,Tantawy,Male,1987-06-09,2023-06-29,2025-12-06,Yes,137,62,False,False,False,False,38.6,2.4
7135,Khaled,Zaki,Male,1996-01-19,2019-09-30,,No,10458,36,False,False,False,False,30.0,6.3
7136,Wael,Rizk,Male,1982-09-18,2019-03-27,,No,13364,53,False,False,False,False,43.3,6.8
7137,Essam,Gamal,Male,1981-03-30,2021-05-05,,No,2086,19,False,False,False,False,44.8,4.7
7138,Emad,Farid,Male,1969-12-21,2021-01-26,,No,10285,54,False,False,False,False,56.0,4.9
7139,Noha,Tantawy,Female,1994-09-10,2020-11-24,,No,11355,26,False,False,False,False,31.3,5.1
7140,Hazem,Kamel,Male,2000-04-28,2021-08-12,,No,14962,2,False,False,False,False,25.7,4.4
7141,Hazem,Shaker,Male,1998-01-23,2020-10-14,,No,14781,57,False,False,False,False,27.9,5.2
7142,Mai,Tawfik,Female,2002-06-13,2022-11-22,,No,7531,24,False,False,False,False,23.6,3.1
7143,Laila,Wahba,Female,2000-09-17,2019-01-09,,No,4715,68,False,False,False,False,25.3,7.0
7144,Faris,Fouad,Male,1991-12-15,2019-08-10,,No,7885,36,False,False,False,False,34.0,6.4
7145,Ramy,Mansour,Male,1986-05-08,2022-06-27,,No,13410,39,False,False,False,False,39.7,3.5
7146,Tamer,Nassar,Male,1990-08-04,2020-07-12,,No,7874,70,False,False,False,False,35.4,5.5
7147,Yasmin,Khalil,Female,1991-03-10,2022-08-13,,No,5448,3,False,False,False,False,34.8,3.4
7148,Ashraf,Elwy,Male,1985-06-30,2022-02-17,,No,4499,42,False,False,False,False,40.5,3.9
7149,Eman,El-Sayed,Female,1991-11-28,2019-08-28,2021-02-07,Yes,260,39,False,False,False,False,34.1,1.4
7150,Essam,Selim,Male,1987-01-30,2024-06-18,,No,12303,50,False,False,False,False,38.9,1.5
7151,Sahar,Badawy,Female,1999-08-28,2022-12-16,,No,10157,24,False,False,False,False,26.3,3.0
7152,Ayman,Salem,Male,1995-03-24,2019-09-15,,No,14743,14,False,False,False,False,30.8,6.3
7153,Doaa,Ezzat,Female,1996-08-09,2022-07-18,,No,762,70,False,False,False,False,29.4,3.5
7154,Laila,Khamis,Female,1998-06-09,2019-05-07,,No,305,3,False,False,False,False,27.6,6.7
7155,Nour,Barakat,Female,1997-04-01,2020-10-21,,No,4291,48,False,False,False,False,28.8,5.2
7156,Ziad,Kamel,Male,1991-09-01,2022-06-19,2025-03-13,Yes,8943,14,False,False,False,False,34.3,2.7
7157,Rania,Sharaf,Female,1972-01-10,2022-01-02,,No,7529,54,False,False,False,False,54.0,4.0
7158,Heba,Abboud,Female,1990-09-11,2021-08-12,,No,646,62,False,False,False,False,35.3,4.4
7159,Sahar,Makhlouf,Female,1999-11-16,2022-12-30,,No,2279,34,False,False,False,False,26.1,3.0
7160,Naglaa,Shahin,Female,1986-07-18,2019-12-28,,No,10755,62,False,False,False,False,39.5,6.0
7161,Dina,Desouki,Female,1992-05-19,2024-05-30,2025-10-05,Yes,797,47,False,False,False,False,33.6,1.3
7162,Essam,Lotfy,Male,1994-02-21,2023-07-11,,No,12793,58,False,False,False,False,31.9,2.5
7163,Adel,Aziz,Male,1991-06-11,2022-05-27,,No,13568,4,False,False,False,False,34.6,3.6
7164,Nour,Abboud,Female,1995-03-07,2022-12-12,,No,11504,25,False,False,False,False,30.8,3.1
7165,Amira,Ibrahim,Female,1992-04-17,2022-12-06,,No,1513,15,False,False,False,False,33.7,3.1
7166,Ghada,Farid,Female,1988-05-07,2022-12-14,,No,6461,73,False,False,False,False,37.7,3.0
7167,Essam,Ragab,Male,2002-11-24,2024-06-27,,No,14378,1,False,False,False,False,23.1,1.5
7168,Asmaa,Osman,Female,1998-10-20,2022-01-31,,No,6291,67,False,False,False,False,27.2,3.9
7169,Mai,Sorour,Female,1997-07-06,2022-11-17,2024-04-28,Yes,11355,25,False,False,False,False,28.5,1.4
7170,Mai,Ismail,Female,1992-04-30,2021-08-03,,No,14262,38,False,False,False,False,33.7,4.4
7171,Sherif,Salem,Male,1998-11-08,2024-05-29,,No,12767,36,False,False,False,False,27.1,1.6
7172,Ramzy,Tantawy,Male,1982-03-25,2019-01-01,,No,6849,63,False,False,False,False,43.8,7.0
7173,Essam,Shaker,Male,1999-08-03,2019-02-17,2022-10-07,Yes,12700,45,False,False,False,False,26.4,3.6
7174,Sherif,Amer,Male,2000-04-15,2019-07-30,,No,14262,35,False,False,False,False,25.7,6.4
7175,Aya Salma,Wahba,Female,1988-04-27,2019-11-07,2022-01-13,Yes,8477,27,False,False,False,False,37.7,2.2
7176,Reem,Nagi,Female,1999-03-08,2022-06-20,,No,5191,12,False,False,False,False,26.8,3.5
7177,Essam,Fawzy,Male,2002-02-16,2019-07-11,2023-08-16,Yes,13988,2,False,False,False,False,23.9,4.1
7178,Ashraf,Morsi,Male,1990-08-13,2022-12-21,2023-10-28,Yes,7531,25,False,False,False,False,35.4,0.9
7179,Nadia,Tawfik,Female,1975-10-14,2022-06-19,,No,7495,33,False,False,False,False,50.2,3.5
7180,Ramzy,Fahmy,Male,2002-04-26,2020-08-22,,No,4170,2,False,False,False,False,23.7,5.4
7181,Hala,Mostafa,Female,1992-08-07,2020-02-05,,No,10702,25,False,False,False,False,33.4,5.9
